Code;FacNom;FacAdr;FacSuiteAdr;FacCp;FacVille;Expr1006;FacInterloc;LivNom;LivCivilite;LivAdr;LivSuiteAdr;LivCp;LivVille;FacTel;LivPortable;LivInterloc
34220;IMMO CONSTRUCTION;138 AVENUE DE LA SOMME;;33700;MERIGNAC;05 56 33 37 42;MR SCHMITT;IMMO CONSTRUCTION;;138 AVENUE DE LA SOMME;;33700;MERIGNAC;05 56 33 37 42;;M.
34221;ANTELEC 33;78 RUE DE LA BENAUGE;;33100;BORDEAUX;05 56 86 90 09;M.;ANTELEC 33;;78 RUE DE LA BENAUGE;;33100;BORDEAUX;05 56 86 90 09;;M.
34224;LAN EDERRA;2 rue de BUSSAGUET;ZAE DU CHAI;33320;LE TAILLAN MEDOC;05 56 05 66 65;STEPHANIE BAUDRY;LAN EDERRA;;2 rue de BUSSAGUET;ZAE DU CHAI;33320;LE TAILLAN MEDOC;05 56 05 66 65;;STEPHANIE BAUDRY
34225;MTL INDEX;5 RUE DE LOGELBACH;;75017;PARIS;05 56 81 12 20;CHRISTOPHE RASP;MTL INDEX;;20 RUE LAFAURIE DE MONBADON;;33000;BORDEAUX;05 56 81 12 20;;CHRISTOPHE
34226;EARL CLOS DU MOULIN;7 ROUTE DU PORT DE BY;;33340;BEGADAN;05 56 41 50 79;M.;EARL CLOS DU MOULIN;;7 ROUTE DU PORT DE BY;;33340;BEGADAN;05 56 41 50 79;;M.
34227;EMSO;14 RUE FRANCOIS COLI;;33290;BLANQUEFORT;05 56 15 93 03;ELODIE RINCO;EMSO;;14 RUE FRANCOIS COLI;;33290;BLANQUEFORT;05 56 15 93 03;;M.
34228;TEXBURGER 33LH CHEZ ASIE BORDX;45 RUE PIERRE BAOUR;CIDEX 184;33083;BORDEAUX CEDEX;05 56 91 37 37;M.;TEXBURGER 33LH CHEZ ASIE BORDX;;45 RUE PIERRE BAOUR;CIDEX 184;33083;BORDEAUX CEDEX;05 56 91 37 37;;M.
34229;DMF;11 ZA DU LUGET;;33290;LE PIAN MEDOC;05 56 51 34 74;BESSELIEVRE SEVERINE;DMF;;11 ZA DU LUGET;;33290;LE PIAN MEDOC;05 56 51 34 74;;BESSELIEVRE SEVERINE
34230;SCP DE NEPHROLOGUES         BN;CLINIQUE BORDEAUX NORD;15 RUE CLAUDE BOUCHER - BAT H;33077;BORDEAUX CEDEX;05 56 43 74 16;NEPHROLOGUE;SCP DE NEPHROLOGUES;;CLINIQUE BORDEAUX NORD;15 RUE CLAUDE BOUCHER - BAT H;33077;BORDEAUX CEDEX;05 56 43 74 16;;M.
34231;CHATEAU SIGOGNAC;VIGNOBLES ALLARD;;33340;ST YZANS DE MEDOC;05 56 09 05 04;M.;CHATEAU SIGOGNAC;;VIGNOBLES ALLARD;;33340;ST YZANS DE MEDOC;05 56 09 05 04;;M.
34233;WBQ1;216 AVENUE DU 8 MAI 1945;;86000;POITIERS;;M.;WBQ1;;216 AVENUE DU 8 MAI 1945;;86000;POITIERS;;;M.
34234;COLLEGE PANCHON;2 ALLEE DE PANCHON;;33460;ARSAC;05 56 58 85 30;M.;COLLEGE PANCHON;;2 ALLEE DE PANCHON;;33460;ARSAC;05 56 58 85 30;;M.
34235;BAIENOV;ALLEE EUROMEDOC;ZA EUROMEDOC 2;33160;ST AUBIN DE MEDOC;05 56 95 89 48;BAIENOV;BAIENOV;;ALLEE EUROMEDOC;ZA EUROMEDOC 2;33160;ST AUBIN DE MEDOC;05 56 95 89 48;;BAIENOV
34236;MR MICHEL ARLAUD;MEDOC PHOTOS;6 CHEMIN NEUF;33480;LISTRAC MEDOC;;M.;MR MICHEL ARLAUD;;MEDOC PHOTOS;6 CHEMIN NEUF;33480;LISTRAC MEDOC;;;M.
34237;CAP SCIENCES;QUAI DE BACALAN;HANGAR 20;33300;BORDEAUX;05 56 01 40 75;Stella  CHLOE;CAP SCIENCES;;QUAI DE BACALAN;HANGAR 20;33300;BORDEAUX;05 56 01 40 75;;M.
34238;RDSI ET CO;2-8 RUE FRANCOIS COLI * BAT H;COMPLEXE IDAR;33290;BLANQUEFORT;06 78 32 85 13;VANESSA GRONDIN;RDSI ET CO;;2-8 RUE FRANCOIS COLI * BAT H;COMPLEXE IDAR;33290;BLANQUEFORT;06 78 32 85 13;;M.
34242;ALMET BORDEAUX;11 RUE PIERRE BAOUR;BP 72;33041;BORDEAUX CEDEX;05 56 11 85 13;FLORENCE COLLY;ALMET BORDEAUX;;11 RUE PIERRE BAOUR;BP 72;33041;BORDEAUX CEDEX;05 56 11 85 13;;M.
34243;SAS JEAN MITONNE;8 ZONE BOULEVARD MARITIME;;33180;ST ESTEPHE;05 56 41 34 30;M.;SAS JEAN MITONNE;;8 ZONE BOULEVARD MARITIME;;33180;ST ESTEPHE;05 56 41 34 30;;M.
34244;FAMILLES EN GIRONDE;14 COURS DE L'INTENDANCE;;33000;BORDEAUX;05 56 51 17 17;MME DE PONTLEVOYE;FAMILLES EN GIRONDE;;14 COURS DE L'INTENDANCE;;33000;BORDEAUX;05 56 51 17 17;;M.
34245;AMICALE DES LOCATAIRES DU PORT;DE LA LUNE;5 RUE HENRI COLLET;33300;BORDEAUX;;M.;AMICALE DES LOCATAIRES DU PORT;;DE LA LUNE;5 RUE HENRI COLLET;33300;BORDEAUX;;;M.
34246;VIDEAU;206 AVENUE VICTOR HUGO;;33110;LE BOUSCAT;05 56 69 06 09;M.;VIDEAU;;206 AVENUE VICTOR HUGO;;33110;LE BOUSCAT;05 56 69 06 09;;M.
34247;SELARL CHRISTIAN MAITRE;20 COURS EVRARD DE FAYOLLE;ARCHITECTE DPLG;33000;BORDEAUX;05 56 96 96 95;.;SELARL CHRISTIAN MAITRE;;20 COURS EVRARD DE FAYOLLE;ARCHITECTE DPLG;33000;BORDEAUX;05 56 96 96 95;;M.
34248;MTVD NEGOCE DE VIN;22 RUE DE CAMPILLEAU;Z I CAMPILLEAU;33520;BRUGES;05 57 19 60 11;MURIEL TASSET;MTVD NEGOCE DE VIN;;22 RUE DE CAMPILLEAU;Z I CAMPILLEAU;33520;BRUGES;05 57 19 60 11;;M.
34249;BUROSTORE CITY;9 RUE GEORGES BONNAC;;33000;BORDEAUX;05 56 81 63 45;M.;BUROSTORE CITY;;9 RUE GEORGES BONNAC;;33000;BORDEAUX;05 56 81 63 45;;M.
34251;EGM;48 RUE ST EXUPERY;;33320;EYSINES;05 56 40 13 58;M.;EGM;;48 RUE ST EXUPERY;;33320;EYSINES;05 56 40 13 58;;M.
34254;J'HABITE EN VILLE;89 RUE DU LOUP;;33000;BORDEAUX;05 56 00 60 26;J'HABITE EN VILLE;J'HABITE EN VILLE;;89 RUE DU LOUP;;33000;BORDEAUX;05 56 00 60 26;;J'HABITE EN VILLE
34255;ATLANTIVET SELARL;CABINET VETERINAIRE;40 TER ROUTE DE LESPARRE;33340;GAILLAN EN MEDOC;05 47 83 97 73;MIALHE;ATLANTIVET SELARL;;40 TER ROUTE DE LESPARRE;CLINIQUE VETERINAIRE;33340;GAILLAN EN MEDOC;05 47 83 97 73;;MIALHE
34256;MAITRE IGOR DUPUY;3 RUE LAFAYETTE;;33000;BORDEAUX;05 56 44 66 90;M.;MAITRE IGOR DUPUY;;3 RUE LAFAYETTE;;33000;BORDEAUX;05 56 44 66 90;;M.
34257;SOL TP;375 AVENUE TIVOLI;;33110;LE BOUSCAT;05 57 22 60 00;EMILIE BLIN;SOLRENOV TP;;375 AVENUE TIVOLI;;33110;LE BOUSCAT;05 57 22 60 00;;M.
34258;COMMUNAUTE SOEURS STE MARTHE;1 RUE DU DOCTEUR MEIGNIE;;33340;LESPARRE MEDOC;05 56 41 00 39;M.;CONGREGATION DES SOEURS DE STE;;MARTHE;1 RUE DU DOCTEUR MEIGNIE;33340;LESPARRE MEDOC;05 56 41 00 39;;M.
34259;SYSDAU;HANGAR G2;QUAI ARMAND LALANDE - BP 88;33041;BORDEAUX CEDEX;05 56 11 06 60;STEPHANIE GANDON;SYSDAU;;HANGAR G2 QUAI LALANDE;BP88;33041;BORDEAUX CEDEX;05 56 11 06 60;;M.
34260;MAIRIE DE BEGADAN;1 RUE DU 8 MAI;;33340;BEGADAN;05 56 41 50 15;MME SALLETTE;MAIRIE DE BEGADAN;;1 RUE DU 8 MAI;;33340;BEGADAN;05 56 41 50 15;;M.
34261;AR FINANCES CONSEILS;206 AVENUE DE LA REPUBLIQUE;RESID HOTEL DE LUSSY;33200;BORDEAUX;05 57 51 05 10;SYLVIE MESSINA;ACE ( AGENCE CREDIT IMMOB );;206 AVENUE DE LA REPUBLIQUE;RESID HOTEL DE LUSSY;33200;BORDEAUX;05 57 51 05 10;;M.
34262;SCP S.LATOUR ET C. PRISSE;NOTAIRES ASSOCIES;22 RUE DE LA FONTAINE;33480;CASTELNAU DE MEDOC;05 56 58 14 06;Catherine ALCOLEA;SCP S  LATOUR ET C  PRISSE;;22 RUE DE LA FONTAINE;22 RUE DE LA FONTAINE;33480;CASTELNAU DE MEDOC;05 56 58 14 06;;Mme SCHOLTZ
34263;D2C CONSEILS;117 CRS BALGUERIE STUTTENBERG;2EME ETAGE;33300;BORDEAUX;05 56 43 56 00;MME YOTCHEU GABDOU;D2C CONSEILS;;117 CRS BALGUERIE STUTTENBERG;2EME ETAGE;33300;BORDEAUX;05 56 43 56 00;;YASMINA YOTCHEU GABDOU
34264;XO GROUPE;ZA DE BEAUCHENE;;33250;CISSAC MEDOC;05 56 59 71 16;M.;XO GROUPE;;ZA DE BEAUCHENE;;33250;CISSAC MEDOC;05 56 59 71 16;;M.
34265;IFRB AQUITAINE;MAISON DES BTP;AVENUE DE CHAVAILLES;33520;BRUGES;;PATRICIA;IFRB AQUITAINE;;MAISON DES BTP;AVENUE DE CHAVAILLES;33520;BRUGES;;;M.
34266;JCJ DEMENAGEMENTS;301-303 AVENUE DE SOULAC;BP 35;33320;LE TAILLAN MEDOC;05 56 95 32 77;TEXIER;JCJ DEMENAGEMENTS;;301-303 AVENUE DE SOULAC;BP 35;33320;LE TAILLAN MEDOC;05 56 95 32 77;;TEXIER
34267;CHATEAU ST BONNET;61 RUE DU GENERAL DE GAULLE;;33340;ST CHRISTOLY MEDOC;05 56 41 53 24;MR SOLIVERES;CHATEAU ST BONNET;;61 RUE DU GENERAL DE GAULLE;;33340;ST CHRISTOLY MEDOC;05 56 41 53 24;;M.
34268;FINANCIERE ZDP;29 RUE ESPRIT DES LOIS;;33000;BORDEAUX;;M.;FINANCIERE ZDP;;29 RUE ESPRIT DES LOIS;;33000;BORDEAUX;;;M.
34269;BROKERS ASSOCIES;84 RUE DE LA CROIX BLANCHE;;33000;BORDEAUX;;M.;BROKERS ASSOCIES;;29 RUE ESPRIT DES LOIS;;33000;BORDEAUX;;;M.
34270;UNION MUSICALE DE LESPARRE;MME SYBILLE WEBER;35 RUE DE BLAYAC;33340;GAILLAN EN MEDOC;06 24 35 94 01;M.;ECOLE DE MUSIQUE;;PLACE DE ST CLAIR;35 RUE DE BLAYAC;33340;LESPARRE MEDOC;06 24 35 94 01;;M.
34271;NATAN;12 RUE FLEUR DE LYS;CIDEX 184;33370;ARTIGUES PRES BORDEAUX;;M.;ASIANCE CHEZ ASIE BORDEAUX;;45 RUE PIERRE BAOUR;CIDEX 184;33083;BORDEAUX CEDEX;;;M.
34272;SCEA DU CHATEAU GUGES;29 RUE DE LA CROIX DES GUNES;;33250;CISSAC MEDOC;06 14 38 29 52;M.;SCEA DU CHATEAU GUGES;;29 RUE DE LA CROIX DES GUNES;;33250;CISSAC MEDOC;06 14 38 29 52;;M.
34273;JUSTE & FILS;MENUISERIE - CHARPENTE;6 RTE DE MOULIS - ZA ARCINS;33460;ARCINS;05 56 58 92 54;AURELIE;JUSTE;;6 ROUTE DE MOULIS;ZA ARCINS;33460;ARCINS;05 56 58 92 54;;M.
34274;ACCES LIBRES;RUE GALILEE;;33185;LE HAILLAN;05 56 28 56 06;MR GEORGES/MME RAGNI;ACCES LIBRES;;RUE GALILEE;;33185;LE HAILLAN;05 56 28 56 06;;M.
34275;LANDES DE CRIMEE EURL;5 RUE DES FICAIRES;;33990;HOURTIN;05 56 09 24 05;SIGNORET;LANDES DE CRIMEE EURL;;5 RUE DES FICAIRES;;33990;HOURTIN;05 56 09 24 05;;SIGNORET
34276;MARIE-JOSE LANGLAIS;9 RUE DU VIGNEAU;;33340;GAILLAN EN MEDOC;05 56 41 85 02;M.;MARIE-JOSE LANGLAIS;;9 RUE DU VIGNEAU;;33340;GAILLAN EN MEDOC;05 56 41 85 02;;M.
34277;PREVA GROUP;RUE BOUGAINVILLE BX MARITIME;;33300;BORDEAUX;05 56 94 77 68;PREVA GROUP;PREVA GROUP;;RUE BOUGAINVILLE BX MARITIME;;33300;BORDEAUX;05 56 94 77 68;;PREVA GROUP
34278;ACTUELLE SAS;111 AVENUE DE SOULAC;;33320;LE TAILLAN MEDOC;05 56 11 11 37;ACTUELLE SAS;ACTUELLE SAS;;111 AVENUE DE SOULAC;;33320;LE TAILLAN MEDOC;05 56 11 11 37;;RASMINA
34279;SCOOTS 33 EURL;6 RUE LA MOTTE PICQUET;;33300;BORDEAUX;05 56 50 50 40;NORA HARZI;SCOOTS 33 EURL;;6 RUE LA MOTTE PICQUET;;33300;BORDEAUX;05 56 50 50 40;;NORA HARZI
34280;EURO'ACACIA;COUTELIN;;33180;ST ESTEPHE;05 57 68 60 90;M.;EURO'ACACIA;;COUTELIN;;33180;ST ESTEPHE;05 57 68 60 90;;M.
34281;ISOCELE;41 RUE BORIE;;33300;BORDEAUX;05 56 11 12 22;MME DARCY;ISOCELE;;44 RUE BARREYRE;;33300;BORDEAUX;05 56 11 12 22;;M.
34282;METHODE & SYNTHESE;227 AVENUE D'ARES;;33200;BORDEAUX;05 56 96 00 16;SOPHIE TABOURET;METHODE & SYNTHESE;;227 AVENUE D'ARES;;33200;BORDEAUX;05 56 96 00 16;;Mme TABOURET
34283;DOMAINE DE CORDET;162 AVENUE J-L VONDERHEYDEN;;33460;ARSAC;05 56 58 82 22;MME ENGRAND;DOMAINE DE CORDET;;43 AVENUE DE LIGONDRAS;;33460;ARSAC;05 56 58 82 22;;M.
34284;ID SYSTEMES            P/REIMS;18 AVENUE DE CHAVAILLES;CS20227;33525;BRUGES CEDEX;03 73 99 11 02;CATHERINE BLANCKAERT;ID SYSTEMES;;ZAC CROIX BLANDIN;5 RUE MARIE MARVINGT;51100;REIMS;03 73 99 11 02;;M.
34285;GROUPE LDI;13 RUE BOTHIRON;;33290;BLANQUEFORT;05 56 35 65 20;GROUPE LDI;GROUPE LDI;;13 RUE BOTHIRON;;33290;BLANQUEFORT;05 56 35 65 20;;GROUPE LDI
34286;DOMY;43 RUE AUDUBERT;;33300;BORDEAUX;06 86 73 28 48;M.;DOMY;;43 RUE AUDUBERT;;33300;BORDEAUX;06 86 73 28 48;;M.
34287;VINS GUY JEUNEMAITRE;7 RUE DESCARTES;CS 60019;33295;BLANQUEFORT CEDEX;05 56 95 54 98;M.;VINS GUY JEUNEMAITRE;;7 RUE DESCARTES;ZI- CS 60119;33295;BLANQUEFORT CEDEX;05 56 95 54 98;;M.
34288;CENTRE IMAGERIE FONCTIONNELLE;114 AVENUE D'ARES;;33074;BORDEAUX CEDEX;05 56 56 05 25;M.;CENTRE IMAGERIE FONCTIONNELLE;;114 AVENUE D'ARES;;33074;BORDEAUX CEDEX;05 56 56 05 25;;M.
34289;SABRON FILS;16-18 RUE DE L'HERMITE;E-PARC ETAGE 2  - BUREAU 1;33520;BRUGES;05 57 87 07 59;MME BAILLON;SABRON FILS;;16-18 RUE DE L'HERMITE;E-PARC ETAGE 2  - BUREAU 1;33520;BRUGES;05 57 87 07 59;;M.
34290;MAIRIE DE VERTHEUIL (PE);2 PLACE ST PIERRE;;33180;VERTHEUIL;05 56 73 30 10;M.;MAIRIE DE VERTHEUIL (PE);;2 PLACE ST PIERRE;;33180;VERTHEUIL;05 56 73 30 10;;M.
34291;MAIRIE DE VERTHEUIL  (BIBLIO);2 PLACE ST PIERRE;;33180;VERTHEUIL;05 56 73 30 10;M.;BIBLIOTHEQUE;;2 PLACE ST PIERRE;;33180;VERTHEUIL;05 56 73 30 10;;M.
34292;PHILIPPE CHARPENTIER - ATSO;77 RUE DU SERGENT LOUCHART;;33990;HOURTIN;;M.;PHILIPPE CHARPENTIER - ATSO;;77 RUE DU SERGENT LOUCHART;;33990;HOURTIN;;;M.
34293;GARAGE LOPEZ AUTO;9 ROUTE DE LABROUSSE;;33250;ST SAUVEUR;05 56 09 33 09;M.;GARAGE LOPEZ AUTO;;9 ROUTE DE LABROUSSE;;33250;ST SAUVEUR;05 56 09 33 09;;M.
34294;FOURNET TEXTILE;28 RUE EDOUARD FAURE;CIDEX 300;33083;BORDEAUX CEDEX;05 56 36 81 08;ISABELLE ROUYA;FOURNET TEXTILE;;28 RUE EDOUARD FAURE;CIDEX 300;33083;BORDEAUX CEDEX;05 56 36 81 08;;M.
34296;SG THERM;284 RUE BLAISE PASCAL;PARC LABORY BAUDAN;33127;ST JEAN D ILLAC;05 56 31 78 29;D ZANETTI;SG THERM;;284 RUE BLAISE PASCAL;PARC LABORY BAUDAN;33127;ST JEAN D ILLAC;05 56 31 78 29;;DELPHINE ZANETTI
34297;GINGKO SAIBO PAYSAGE;SEBASTIEN GARCES;2 RUE DU MOULIN DU POULET;33290;LUDON MEDOC;06 74 84 84 82;M.;GINGKO SAIBO PAYSAGE;;SEBASTIEN GARCES;2 RUE DU MOULIN DU POULET;33290;LUDON MEDOC;06 74 84 84 82;;M.
34298;L'AMICALE DES POMPIERS;3 PASSAGE DES POMPIERS;;33930;VENDAYS MONTALIVET;;M.;L'AMICALE DES POMPIERS;;3 PASSAGE DES POMPIERS;;33930;VENDAYS MONTALIVET;;;M.
34299;BUREAU BRAQUESSAC;3 ROUTE DE CASTELNAU;;33480;AVENSAN;05 56 58 21 03;M.;BUREAU BRAQUESSAC;;3 ROUTE DE CASTELNAU;;33480;AVENSAN;05 56 58 21 03;;M.
34300;MAITRE FRANCHINI-FEVAL MICHELE;11 RUE BOUDET;;33000;BORDEAUX;05 56 00 78 00;M.;MAITRE FRANCHINI-FEVAL MICHELE;;11 RUE BOUDET;;33000;BORDEAUX;05 56 00 78 00;;M.
34301;MR LENCOU;40 RUE DE L'ARSENAL;;33000;BORDEAUX;05 56 48 66 16;ODILE;MR LENCOU;;40 RUE DE L'ARSENAL;;33000;BORDEAUX;05 56 48 66 16;;M.
34302;TONNELLERIE BERGER ET FILS;6 RUE LAMARTINE;ROUTE DE ST ESTEPHE;33180;VERTHEUIL;05 56 41 96 90;M.;TONNELLERIE BERGER ET FILS;;6 RUE LAMARTINE;ROUTE DE ST ESTEPHE;33180;VERTHEUIL;05 56 41 96 90;;M.
34303;TRANS-SCOTTI;18 RUE EDMOND BESSE;;33083;BORDEAUX CEDEX;05 57 10 62 95;MARIE PIERRE;TRANS-SCOTTI;;18 RUE EDMOND BESSE;;33083;BORDEAUX CEDEX;05 57 10 62 95;;MARIE PIERRE FOUQUART
34304;CEE SO PROGRAMMES MSC MBA;INSEEC - HANGAR 18;QUAI DE BACALAN;33000;BORDEAUX;05 56 00 73 87;SANDRA GUILLEMET;INSEEC;;HANGAR 18   -  1ER ETAGE;QUAI DE BACALAN;33300;BORDEAUX;05 56 00 73 87;;M.
34305;GECOFI;5 AVENUE ANTOINE BECQUEREL;;33600;PESSAC;05 24 73 15 23;GECOFI;GECOFI;;139 AVENUE DU MARECHAL LECLERC;;33130;BEGLES;05 24 73 15 23;;MEABEURN
34306;BORDEAUX FERMETURES;29 ROUTE DE TOULOUSE;;33800;BORDEAUX;05 56 04 00 40;MME ABELLAN;BORDEAUX FERMETURES;;29 ROUTE DE TOULOUSE;;33800;BORDEAUX;05 56 04 00 40;;M.
34307;DELTHIL ET CONDEMINE SELARL;26 RUE ELISEE RECLUS;;33000;BORDEAUX;05 56 81 24 85;M.;DELTHIL ET CONDEMINE SELARL;;26 RUE ELISEE RECLUS;;33000;BORDEAUX;05 56 81 24 85;;M.
34308;ANGELIQUE BARON;8 ROUTE DE PEY;;33340;CIVRAC EN MEDOC;06 95 87 77 35;M.;ANGELIQUE BARON;;8 ROUTE DE PEY;;33340;CIVRAC EN MEDOC;06 95 87 77 35;;M.
34309;METPARK;CS 11935;9 TERRASSE FRONT DU MEDOC;33076;BORDEAUX CEDEX;05 56 99 54 35;.;METPARK;;CS 11935;9 TERRASSE FRONT DU MEDOC;33076;BORDEAUX CEDEX;05 56 99 54 35;;.
34310;MAIRIE DE VERTHEUIL ( ASSO);2 PLACE ST PIERRE;;33180;VERTHEUIL;;M.;ASSOCIATION LES PAPILLES;;2 PLACE ST PIERRE;;33180;VERTHEUIL;;;M.
34311;CHATEAU FOURCAS HOSTEN;5 RUE ODILON REDON;;33480;LISTRAC MEDOC;05 56 58 01 15;PASCALE LAGUEYT;CHATEAU FOURCAS HOSTEN;;5 RUE ODILON REDON;;33480;LISTRAC MEDOC;05 56 58 01 15;;PASCALE LAGUEYT
34312;PRADET MOTOCULTURE;12 CHEMIN RAZE;;33480;MOULIS EN MEDOC;05 56 58 08 08;MME PRADET;PRADET MOTOCULTURE;;12 CHEMIN RAZE;;33480;MOULIS EN MEDOC;05 56 58 08 08;;M.
34313;SCI J2L;45 RUE PIERRE BAOUR;CIDEX184;33083;BORDEAUX CEDEX;05 57 30 88 30;SABRINA;SCI J2L;;45 RUE PIERRE BAOUR;CIDEX184;33083;BORDEAUX CEDEX;05 57 30 88 30;;M.
34314;SELARL BOISSY AVOCATS;3 TOUR 4-LES JARDINS DE GAMBET;74 RUE GEORGES BONNAC BP 50037;33007;BORDEAUX CEDEX;05 33 89 19 00;M.;SELARL BOISSY AVOCATS;;2E TOUR 4 LES JARDINS GAMBETTA;74 RUE G BONNAC - BP50037;33007;BORDEAUX;05 33 89 19 00;;M.
34315;ID SYSTEMES           P/NIMES;18 AVENUE DE CHAVAILLES;CS20227;33525;BRUGES CEDEX;03 73 99 11 02;CATH  BLANCKAERT;ID SYSTEMES           P/NIMES;;42 RUE DU FOREZ;CS20227;30000;NIMES;03 73 99 11 02;;M.
34316;GOLF BORDELAIS;ALLEE FRANCOIS ARAGO;;33200;BORDEAUX;05 56 28 56 04;M.;GOLF BORDELAIS;;ALLEE FRANCOIS ARAGO;;33200;BORDEAUX;05 56 28 56 04;;M.
34317;ETPM SA;AGENCE PESSAC;13 RUE JEAN PERRIN;33600;PESSAC;05 57 26 04 32;M.;ETPM SA;;AGENCE PESSAC;13 RUE JEAN PERRIN;33600;PESSAC;05 57 26 04 32;;M.
34318;MADIC;6 RUE PAUL LANGEVIN;;33600;PESSAC;05 57 26 10 90;MARINETTE LEBEAU;MADIC;;6 RUE PAUL LANGEVIN;;33600;PESSAC;05 57 26 10 90;;M.
34319;PACT HABITAT & DEV. DE GIRONDE;211 COURS DE LA SOMME;;33800;BORDEAUX;05 56 33 88 92;NOEMIE BREUILH;PACT HD GIRONDE;;211 COURS DE LA SOMME;;33800;BORDEAUX;05 56 33 88 92;;M.
34320;CHATEAU PAPE CLEMENT;216, AV DU DR NANCEL PENARD;;33600;PESSAC;05 57 26 38 38;.;CHATEAU PAPE CLEMENT;;216, Av  du Dr Nancel P�nard;;33600;PESSAC;05 57 26 38 38;;HELENE BERNIER
34323;DOCSAAS;PARC D'ACTIVITES DE CANTERANNE;BAT 3;33600;PESSAC;05 56 36 47 24;DOCSAAS;DOCSAAS;;PARC D'ACTIVITES DE CANTERANNE;BAT 3;33600;PESSAC;05 56 36 47 24;;DOCSAAS
34325;EDITIQUE MEDIAS SERVICES;PARC D'ACTIVITES DE CANTERANNE;BAT 3;33600;PESSAC;05 56 36 47 24;MME MYRIAM DUFFAU;EDITIQUE MEDIAS SERVICES;;PARC D'ACTIVITES DE CANTERANNE;BAT 3;33600;PESSAC;05 56 36 47 24;;MYRIAM DUFFAU
34326;CHATEAU FONREAUD;;;33480;LISTRAC MEDOC;05 56 58 02 43;.;CHATEAU FONREAUD;;;;33480;LISTRAC MEDOC;05 56 58 02 43;;M.
34327;AQUITAINE ASCENSEURS;29 RUE EUGENE TENOT;;33800;BORDEAUX;05 33 48 28 75;SYLVIE JUMEAU;AQUITAINE ASCENSEURS;;29 RUE EUGENE TENOT;;33000;BORDEAUX;05 33 48 28 75;;M.
34328;R & DRONE;20 RUE JF DE LA PEROUSE;;33290;BLANQUEFORT;05 33 89 18 10;M.;R & DRONE;;20 RUE JF DE LA PEROUSE;;33290;BLANQUEFORT;05 33 89 18 10;;M.
34329;I.D TECHNOLOGIES;1, RUE GASPARD MONGE;;33600;PESSAC;05 56 75 00 77;I.D TECHNOLOGIES;I.D TECHNOLOGIES;;1, RUE GASPARD MONGE;;33600;PESSAC;05 56 75 00 77;;Mme TEOLDI
34330;CLAP SUD-OUEST     BN;176/182 rue Guillaume Leblanc;;33000;BORDEAUX;05 56 43 00 99;MME LOUBIERE;CLAP SUD-OUEST     BN;;71 BOULEVARD BRANDENBURG;;33300;BORDEAUX;05 56 43 00 99;;MME LOUBIERE
34331;OFFICE NOTARIAL;23 RUE DU JEU DE PAUME;;33200;BORDEAUX;05 56 42 41 41;OFFICE NOTARIAL;OFFICE NOTARIAL;;23 RUE DU JEU DE PAUME;;33200;BORDEAUX;05 56 42 41 41;;OFFICE NOTARIAL
34332;LYCEE PHILADELPHE DE GERDE;3 ALLEE PHILADELPHE DE GERDE;;33600;PESSAC;05 56 36 23 80;MR CASTEDO;LYCEE PHILADELPHE DE GERDE;;3 ALLEE PHILADELPHE DE GERDE;;33600;PESSAC;05 56 36 23 80;;M.
34333;LA MAISON DE SAINT AUBIN;ROUTE DE GERMIGNAN;;33160;ST AUBIN DE MEDOC;05 56 95 75 52;LA MAISON DE SAINT AUBIN;LA MAISON DE SAINT AUBIN;;ROUTE DE GERMIGNAN;;33160;ST AUBIN DE MEDOC;05 56 95 75 52;;LA MAISON DE SAINT AUBIN
34334;MILON DE CABARA;3 CITE CONRAD;RUE DU JARDIN PUBLIC;33300;BORDEAUX;05 57 19 34 34;BRACCAGNI;LE MONDE DES CRUS;;MILON DE CARABA;3 CITE CONRAD;33300;BORDEAUX;05 57 19 34 34;;GERALDINE
34335;AQUITAINE BUREAUTIQUE ET CONSO;57 RUE DE L'EGLISE;;33420;GENISSAC;06 08 92 04 51;DANIEL BONNET;AQUITAINE BUREAUTIQUE ET CONSO;;57 RUE DE L'EGLISE;;33420;GENISSAC;06 08 92 04 51;;M.
34336;AMBULANCE TARGONNAISE STEHELIN;116 AVENUE DU TAILLAN MEDOC;;33320;EYSINES;05 56 79 78 23;MME DEMAYER;AMBULANCE TARGONNAISE STEHELIN;;116 AVENUE DU TAILLAN MEDOC;;33320;EYSINES;05 56 79 78 23;;MME DEMAYER
34337;AQUITAINE ROUES CHARIOT;167 AVENUE DE LABARDE;;33300;BORDEAUX;05 56 50 68 03;MONSIEUR LHUBERT;AQUITAINE ROUES CHARIOT;;167 AVENUE DE LABARDE;;33300;BORDEAUX;05 56 50 68 03;;M.
34338;AQUITAINE CHIMIE DURABLE;35  AVENUE MARYSE BASTIE;BP75 - BAT ORANGE;33523;BRUGES CEDEX;05 56 29 00 07;AQUITAINE CHIMIE DURABLE;AQUITAINE CHIMIE DURABLE;;35  AVENUE MARYSE BASTIE;BP75 - BAT ORANGE;33523;BRUGES CEDEX;05 56 29 00 07;;AQUITAINE CHIMIE DURABLE
34339;CRIDON SUD OUEST;18 RUE CLAUDE BOUCHER;CS 20007;33070;BORDEAUX CEDEX;05 56 01 41 14;CHOUSENOU;CRIDON SUD OUEST;;18 RUE CLAUDE BOUCHER;CS 20007;33070;BORDEAUX CEDEX;05 56 01 41 14;;CHOUSENOU
